2025-07-11 10:09:52,168 - extrato_app.CoreData.batch_runner - WARNING -  Já foi gerado Conta Virtual para Sompo na competência 01-2025
2025-07-11 10:09:52,169 - extrato_app.CoreData.batch_runner - INFO - Consultando resumo para 1 CIAs (solicitadas + geradas anteriormente)
2025-07-11 10:09:52,232 - extrato_app.CoreData.batch_runner - INFO - Processamento concluído para Sompo com sucesso
2025-07-11 10:09:52,233 - extrato_app.CoreData.batch_runner - INFO - Processando CIA: Mapfre - 01-2025
2025-07-11 10:09:52,851 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:53,020 - extrato_app.CoreData.batch_runner - INFO - Iniciando geração de resumo final para competência 01-2025
2025-07-11 10:09:53,022 - extrato_app.CoreData.batch_runner - INFO - Verificando se já existe geração para as CIAs na competência 01-2025
2025-07-11 10:09:53,025 - extrato_app.CoreData.batch_runner - INFO - Executando query: SELECT 1 FROM cont_prod_mapfre WHERE competencia = '01-2025' LIMIT 1;
2025-07-11 10:09:53,028 - extrato_app.CoreData.batch_runner - WARNING -  Já foi gerado Conta Virtual para Mapfre na competência 01-2025
2025-07-11 10:09:53,029 - extrato_app.CoreData.batch_runner - INFO - Consultando resumo para 1 CIAs (solicitadas + geradas anteriormente)
2025-07-11 10:09:53,148 - extrato_app.CoreData.batch_runner - INFO - Processamento concluído para Mapfre com sucesso
2025-07-11 10:09:53,504 - extrato_app.CoreData.batch_runner - INFO - Processamento concluído em 180.85 segundos
2025-07-11 10:09:53,506 - extrato_app.CoreData.batch_runner - INFO - Iniciando geração de resumo final para competência 01-2025
2025-07-11 10:09:53,509 - extrato_app.CoreData.batch_runner - INFO - Verificando se já existe geração para as CIAs na competência 01-2025
2025-07-11 10:09:53,512 - extrato_app.CoreData.batch_runner - INFO - Executando query: SELECT 1 FROM cont_prod_bare WHERE competencia = '01-2025' LIMIT 1;
2025-07-11 10:09:53,517 - extrato_app.CoreData.batch_runner - WARNING -  Já foi gerado Conta Virtual para Bradesco na competência 01-2025
